SiteID,Lat,Long,SpCode,CC,Family,Genus,Species,Name,lifeform
DN04,-30.1558,115.9594,AUSSCASC,,Poaceae,Austrostipa,scabra,Austrostipa scabra,NA
DN04,-30.1558,115.9594,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
DN04,-30.1558,115.9594,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
DN05,-30.0114,115.9011,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
DN05,-30.0114,115.9011,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
DN06,-30.0622,115.9198,AUSVAR,,Poaceae,Austrostipa,variabilis,Austrostipa variabilis,perennial grass
DN06,-30.0622,115.9198,AUSPIL,,Poaceae,Austrodanthonia,pilosa,Austrodanthonia pilosa,NA
DN06,-30.0622,115.9198,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
DN06,-30.0622,115.9198,AUSTEN,,Poaceae,Austrostipa,tenuifolia,Austrostipa tenuifolia,perennial grass
DN08,-30.1376,115.7926,AUSMAC,,Poaceae,Austrostipa,macalpinei,Austrostipa macalpinei,annual grass
DN08,-30.1376,115.7926,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
DN08,-30.1376,115.7926,TRIDAN,,Poaceae,Triodia,danthonioides,Triodia danthonioides,perennial grass
DN09,-30.1919,115.7344,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
DN09,-30.1919,115.7344,AUSMAC,,Poaceae,Austrostipa,macalpinei,Austrostipa macalpinei,annual grass
DN09,-30.1919,115.7344,AUSHEM,,Poaceae,Austrostipa,hemipogon,Austrostipa hemipogon,perennial grass
DN09,-30.1919,115.7344,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
DN10,-30.0718,115.569,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
DN11,-30.0304,115.5536,AMPHCS,,Poaceae,Amphipogon,caricinus,Amphipogon caricinus,NA
DN12,-30.0305,115.5633,AMPHCS,,Poaceae,Amphipogon,caricinus,Amphipogon caricinus,NA
DN12,-30.0305,115.5633,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
DU01,-33.2322,117.4253,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
DU01,-33.2322,117.4253,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
DU02,-33.0853,117.7819,AUSTRI,,Poaceae,Austrostipa,trichophylla,Austrostipa trichophylla,perennial grass
DU02,-33.0853,117.7819,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
DU02,-33.0853,117.7819,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
DU02,-33.0853,117.7819,AUSFLA,,Poaceae,Austrostipa,flavescens,Austrostipa flavescens,perennial grass
DU02,-33.0853,117.7819,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
DU03,-33.0772,117.6956,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
DU03,-33.0772,117.6956,AUSTRI,,Poaceae,Austrostipa,trichophylla,Austrostipa trichophylla,perennial grass
DU03,-33.0772,117.6956,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
DU03,-33.0772,117.6956,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
DU04,-33.05,117.6842,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
DU04,-33.05,117.6842,AUSMAC,,Poaceae,Austrostipa,macalpinei,Austrostipa macalpinei,annual grass
DU04,-33.05,117.6842,AUSSCASC,,Poaceae,Austrostipa,scabra,Austrostipa scabra,NA
DU04,-33.05,117.6842,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
DU06,-33.3789,117.6419,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
DU06,-33.3789,117.6419,AUSPYC,,Poaceae,Austrostipa,pycnostachya,Austrostipa pycnostachya,perennial grass
DU07,-33.7186,117.855,AUSTRI,,Poaceae,Austrostipa,trichophylla,Austrostipa trichophylla,perennial grass
DU07,-33.7186,117.855,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
DU09,-33.4522,118.1158,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
DU10,-33.3361,118.2594,AUSPYC,,Poaceae,Austrostipa,pycnostachya,Austrostipa pycnostachya,perennial grass
DU10,-33.3361,118.2594,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
DU12,-33.3575,118.3142,AMPDEB,,Poaceae,Amphipogon,debilis,Amphipogon debilis,perennial grass
DU12,-33.3575,118.3142,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
DU14,-33.2316,117.4319,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
DU14,-33.2316,117.4319,AGRPRE,,Poaceae,Agrostis,preissii,Agrostis preissii,annual grass
DU15,-33.0642,117.6967,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
DU15,-33.0642,117.6967,AUSTRI,,Poaceae,Austrostipa,trichophylla,Austrostipa trichophylla,perennial grass
DU16,-33.0892,117.7796,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
DU16,-33.0892,117.7796,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
DU16,-33.0892,117.7796,AUSFLA,,Poaceae,Austrostipa,flavescens,Austrostipa flavescens,perennial grass
DU16,-33.0892,117.7796,AUSHEM,,Poaceae,Austrostipa,hemipogon,Austrostipa hemipogon,perennial grass
DU16,-33.0892,117.7796,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
DU17,-33.0892,117.8378,AUSHEM,,Poaceae,Austrostipa,hemipogon,Austrostipa hemipogon,perennial grass
DU17,-33.0892,117.8378,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
DU17,-33.0892,117.8378,AUSSCASC,,Poaceae,Austrostipa,scabra,Austrostipa scabra,NA
DU17,-33.0892,117.8378,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
DU18,-33.1017,117.8357,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
DU18,-33.1017,117.8357,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
DU19,-33.7155,117.8539,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
DU19,-33.7155,117.8539,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
DU19,-33.7155,117.8539,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
DU20,-33.7108,118.3249,AUSTRI,,Poaceae,Austrostipa,trichophylla,Austrostipa trichophylla,perennial grass
DU20,-33.7108,118.3249,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
DU21,-33.6545,118.305,AUSHEM,,Poaceae,Austrostipa,hemipogon,Austrostipa hemipogon,perennial grass
DU21,-33.6545,118.305,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
DU21,-33.6545,118.305,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
DU24,-33.0962,118.1579,AMPHCS,,Poaceae,Amphipogon,caricinus,Amphipogon caricinus,NA
DU24,-33.0962,118.1579,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
DU25,-33.0887,117.6914,AUSMAC,,Poaceae,Austrostipa,macalpinei,Austrostipa macalpinei,annual grass
DU25,-33.0887,117.6914,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
DU25,-33.0887,117.6914,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
ES01,-33.7469,121.8153,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
ES01,-33.7469,121.8153,AMPAVE,,Poaceae,Amphipogon,avenaceus,Amphipogon avenaceus,perennial grass
ES02,-33.7283,121.7972,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
ES02,-33.7283,121.7972,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
ES05,-33.4886,121.9711,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
ES07,-33.4747,122.1214,AMPHCS,,Poaceae,Amphipogon,caricinus,Amphipogon caricinus,NA
ES07,-33.4747,122.1214,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
ES07,-33.4747,122.1214,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
ES08,-33.4583,122.1406,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
ES08,-33.4583,122.1406,AMPHCS,,Poaceae,Amphipogon,caricinus,Amphipogon caricinus,NA
ES08,-33.4583,122.1406,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
ES11,-33.7314,122.2972,AMPAVE,,Poaceae,Amphipogon,avenaceus,Amphipogon avenaceus,perennial grass
ES11,-33.7314,122.2972,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
ES14,-33.2923,122.1191,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
ES14,-33.2923,122.1191,ERADIE,,Poaceae,Eragrostis,dielsii,Eragrostis dielsii,annual grass
ES15,-33.2923,122.122,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
ES15,-33.2923,122.122,SPASCI,,Poaceae,Spartochloa,scirpoidea,Spartochloa scirpoidea,perennial grass
ES16,-33.2905,122.1253,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
ES16,-33.2905,122.1253,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
ES16,-33.2905,122.1253,ARICON,,Poaceae,Aristida,contorta,Aristida contorta,perennial grass
ES17,-33.2854,122.119,AMPHCS,,Poaceae,Amphipogon,caricinus,Amphipogon caricinus,NA
ES17,-33.2854,122.119,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
ES19,-33.6173,122.4068,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
ES19,-33.6173,122.4068,AMPAVE,,Poaceae,Amphipogon,avenaceus,Amphipogon avenaceus,perennial grass
ES20,-33.437,122.3931,AUSHEM,,Poaceae,Austrostipa,hemipogon,Austrostipa hemipogon,perennial grass
ES21,-33.4364,122.3942,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
ES24,-33.4115,122.4218,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
GP01,-33.3483,120.8725,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
GP01,-33.3483,120.8725,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
GP02,-33.3669,120.9953,SPASCI,,Poaceae,Spartochloa,scirpoidea,Spartochloa scirpoidea,perennial grass
GP06,-33.1128,121.1931,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
GP06,-33.1128,121.1931,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
GP06,-33.1128,121.1931,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
GP07,-33.2056,121.3022,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
GP08,-33.3858,121.5822,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
GP09,-33.5172,121.5592,AUSHEM,,Poaceae,Austrostipa,hemipogon,Austrostipa hemipogon,perennial grass
GP09,-33.5172,121.5592,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
GP13,-33.7225,121.0656,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
GP13,-33.7225,121.0656,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
GP14,-33.3932,121.6507,AUSHEM,,Poaceae,Austrostipa,hemipogon,Austrostipa hemipogon,perennial grass
GP14,-33.3932,121.6507,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
GP14,-33.3932,121.6507,AUSTRI,,Poaceae,Austrostipa,trichophylla,Austrostipa trichophylla,perennial grass
GP18,-33.6853,120.7778,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
GP18,-33.6853,120.7778,AMPAVE,,Poaceae,Amphipogon,avenaceus,Amphipogon avenaceus,perennial grass
GP18,-33.6853,120.7778,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
GP19,-33.6617,120.8017,AGRPRE,,Poaceae,Agrostis,preissii,Agrostis preissii,annual grass
GP19,-33.6617,120.8017,AMPHCS,,Poaceae,Amphipogon,caricinus,Amphipogon caricinus,NA
GP19,-33.6617,120.8017,AUSHEM,,Poaceae,Austrostipa,hemipogon,Austrostipa hemipogon,perennial grass
GP19,-33.6617,120.8017,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
GP20,-33.5118,120.5866,AUSHEM,,Poaceae,Austrostipa,hemipogon,Austrostipa hemipogon,perennial grass
GP20,-33.5118,120.5866,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
GP21,-33.4948,120.5985,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
GP22,-33.4753,120.6127,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
GP22,-33.4753,120.6127,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
GP23,-33.3711,120.7806,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
GP24,-33.3563,121.0276,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
GP24,-33.3563,121.0276,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
GP25,-33.2692,121.6428,AUSTEN,,Poaceae,Austrostipa,tenuifolia,Austrostipa tenuifolia,perennial grass
GP25,-33.2692,121.6428,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
GP25,-33.2692,121.6428,AUSSCASC,,Poaceae,Austrostipa,scabra,Austrostipa scabra,NA
GP25,-33.2692,121.6428,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
GP25,-33.2692,121.6428,AUSTRI,,Poaceae,Austrostipa,trichophylla,Austrostipa trichophylla,perennial grass
GP25,-33.2692,121.6428,AMPHCS,,Poaceae,Amphipogon,caricinus,Amphipogon caricinus,NA
GP25,-33.2692,121.6428,AMPDEB,,Poaceae,Amphipogon,debilis,Amphipogon debilis,perennial grass
GP25,-33.2692,121.6428,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
GP25,-33.2692,121.6428,AUSDRU,,Poaceae,Austrostipa,drummondii,Austrostipa drummondii,NA
HY01,-32.6319,118.9944,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
HY01,-32.6319,118.9944,AMPHCS,,Poaceae,Amphipogon,caricinus,Amphipogon caricinus,NA
HY03,-32.6444,118.9864,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
HY03,-32.6444,118.9864,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
HY03,-32.6444,118.9864,AUSTRI,,Poaceae,Austrostipa,trichophylla,Austrostipa trichophylla,perennial grass
HY04,-32.6908,118.975,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
HY04,-32.6908,118.975,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY06,-32.7694,119.0089,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
HY06,-32.7694,119.0089,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY07,-32.7778,119.2336,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
HY07,-32.7778,119.2336,AUSPYC,,Poaceae,Austrostipa,pycnostachya,Austrostipa pycnostachya,perennial grass
HY07,-32.7778,119.2336,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY09,-32.9139,119.4756,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY10,-32.6931,119.3403,AUSTRI,,Poaceae,Austrostipa,trichophylla,Austrostipa trichophylla,perennial grass
HY12,-32.5422,119.3783,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
HY12,-32.5422,119.3783,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
HY12,-32.5422,119.3783,AUSTRI,,Poaceae,Austrostipa,trichophylla,Austrostipa trichophylla,perennial grass
HY13,-32.6147,119.1028,AUSHEM,,Poaceae,Austrostipa,hemipogon,Austrostipa hemipogon,perennial grass
HY13,-32.6147,119.1028,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
HY13,-32.6147,119.1028,AUSPYC,,Poaceae,Austrostipa,pycnostachya,Austrostipa pycnostachya,perennial grass
HY13,-32.6147,119.1028,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
HY14,-32.5572,119.0678,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
HY14,-32.5572,119.0678,AMPDEB,,Poaceae,Amphipogon,debilis,Amphipogon debilis,perennial grass
HY14,-32.5572,119.0678,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY15,-32.7797,119.0759,AUSHEM,,Poaceae,Austrostipa,hemipogon,Austrostipa hemipogon,perennial grass
HY15,-32.7797,119.0759,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
HY15,-32.7797,119.0759,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
HY16,-32.8217,119.0661,AUSFLA,,Poaceae,Austrostipa,flavescens,Austrostipa flavescens,perennial grass
HY16,-32.8217,119.0661,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
HY16,-32.8217,119.0661,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
HY17,-32.8246,119.0436,AMPDEB,,Poaceae,Amphipogon,debilis,Amphipogon debilis,perennial grass
HY17,-32.8246,119.0436,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY18,-32.8219,119.0336,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
HY18,-32.8219,119.0336,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
HY18,-32.8219,119.0336,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY18,-32.8219,119.0336,AUSTRI,,Poaceae,Austrostipa,trichophylla,Austrostipa trichophylla,perennial grass
HY19,-32.7305,119.0034,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
HY22,-32.6078,119.3472,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY23,-32.6881,119.0946,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
HY24,-32.7022,119.3692,AUSFLA,,Poaceae,Austrostipa,flavescens,Austrostipa flavescens,perennial grass
HY24,-32.7022,119.3692,AUSPUB,,Poaceae,Austrostipa,puberula,Austrostipa puberula,perennial grass
HY24,-32.7022,119.3692,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
HY26,-32.7552,119.1314,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
HY26,-32.7552,119.1314,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY27,-32.753,119.1109,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
HY27,-32.753,119.1109,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY27,-32.753,119.1109,PLECSPDR,,Poaceae,Plectrachne,sp.,Plectrachne sp.,NA
HY28,-32.756,119.1378,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
HY28,-32.756,119.1378,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY29,-32.639,118.9761,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY32,-32.6136,118.9536,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
HY32,-32.6136,118.9536,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY33,-32.7513,118.9524,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
HY33,-32.7513,118.9524,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY34,-32.7873,119.0679,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY36,-32.6132,118.9388,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY37,-32.617,118.9438,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY38,-32.6396,119.0695,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY39,-32.6364,119.0501,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
HY39,-32.6364,119.0501,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY40,-32.6949,118.9446,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
HY40,-32.6949,118.9446,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY41,-32.7064,118.9434,AUSTRI,,Poaceae,Austrostipa,trichophylla,Austrostipa trichophylla,perennial grass
HY42,-32.6909,119.0304,AUSJUN,,Poaceae,Austrostipa,juncifolia,Austrostipa juncifolia,perennial grass
HY44,-32.7203,119.0036,AMPTUR,,Poaceae,Amphipogon,turbinatus,Amphipogon turbinatus,perennial grass
HY44,-32.7203,119.0036,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY45,-32.7716,119.0849,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
HY45,-32.7716,119.0849,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY45,-32.7716,119.0849,SPASCI,,Poaceae,Spartochloa,scirpoidea,Spartochloa scirpoidea,perennial grass
HY46,-32.7843,119.0712,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY47,-32.8279,119.0459,AUSTRI,,Poaceae,Austrostipa,trichophylla,Austrostipa trichophylla,perennial grass
HY47,-32.8279,119.0459,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
HY47,-32.8279,119.0459,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY47,-32.8279,119.0459,SPASCI,,Poaceae,Spartochloa,scirpoidea,Spartochloa scirpoidea,perennial grass
HY48,-32.7448,119.0211,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY49,-32.7465,119.0652,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
HY49,-32.7465,119.0652,AUSTRI,,Poaceae,Austrostipa,trichophylla,Austrostipa trichophylla,perennial grass
HY50,-32.8347,119.0032,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY51,-32.8337,119.0279,AUSSETGP,,Poaceae,Austrodanthonia,setacea,Austrodanthonia setacea,NA
HY51,-32.8337,119.0279,AUSTRI,,Poaceae,Austrostipa,trichophylla,Austrostipa trichophylla,perennial grass
HY51,-32.8337,119.0279,NEUALO,,Poaceae,Neurachne,alopecuroidea,Neurachne alopecuroidea,perennial grass
HY52,-32.823,119.0371,AUSELE,,Poaceae,Austrostipa,elegantissima,Austrostipa elegantissima,perennial grass
HY52,-32.823,119.0371,AUSTRI,,Poaceae,Austrostipa,trichophylla,Austrostipa trichophylla,perennial grass
